op3_inventory_target,op3_order_quantity,op3_review_period,op5_inventory_target,op5_capacity_posture,op7_release_period,op9_inventory_target,op9_release_period,op10_dispatch_quantity,op10_dispatch_period,op12_dispatch_quantity,op12_dispatch_period,risk_frequency_scale,risk_impact_scale,demand_level
105325.71428571429,35785.71428571429,156.0,70217.14285714286,1.8571428571428572,30.857142857142858,36000.00000000001,27.42857142857143,1200.0,12.0,1771.4285714285716,37.714285714285715,1.1428571428571428,2.0,0.8571428571428572
105325.71428571429,35785.71428571429,300.0,70217.14285714286,1.8571428571428572,30.857142857142858,36000.00000000001,27.42857142857143,1200.0,12.0,1771.4285714285716,37.714285714285715,1.1428571428571428,2.0,0.8571428571428572
105325.71428571429,35785.71428571429,300.0,70217.14285714286,3.0,30.857142857142858,36000.00000000001,27.42857142857143,1200.0,12.0,1771.4285714285716,37.714285714285715,1.1428571428571428,2.0,0.8571428571428572
105325.71428571429,35785.71428571429,300.0,70217.14285714286,3.0,30.857142857142858,36000.00000000001,27.42857142857143,3485.714285714286,12.0,1771.4285714285716,37.714285714285715,1.1428571428571428,2.0,0.8571428571428572
105325.71428571429,35785.71428571429,300.0,70217.14285714286,3.0,58.285714285714285,36000.00000000001,27.42857142857143,3485.714285714286,12.0,1771.4285714285716,37.714285714285715,1.1428571428571428,2.0,0.8571428571428572
105325.71428571429,35785.71428571429,300.0,70217.14285714286,3.0,58.285714285714285,108000.00000000001,27.42857142857143,3485.714285714286,12.0,1771.4285714285716,37.714285714285715,1.1428571428571428,2.0,0.8571428571428572
105325.71428571429,35785.71428571429,300.0,70217.14285714286,3.0,58.285714285714285,108000.00000000001,27.42857142857143,3485.714285714286,12.0,1771.4285714285716,37.714285714285715,1.1428571428571428,2.0,1.2857142857142856
105325.71428571429,35785.71428571429,300.0,70217.14285714286,3.0,58.285714285714285,108000.00000000001,48.0,3485.714285714286,12.0,1771.4285714285716,37.714285714285715,1.1428571428571428,2.0,1.2857142857142856
105325.71428571429,35785.71428571429,300.0,70217.14285714286,3.0,58.285714285714285,108000.00000000001,48.0,3485.714285714286,12.0,1771.4285714285716,37.714285714285715,2.0,2.0,1.2857142857142856
105325.71428571429,35785.71428571429,300.0,70217.14285714286,3.0,58.285714285714285,108000.00000000001,48.0,3485.714285714286,32.57142857142857,1771.4285714285716,37.714285714285715,2.0,2.0,1.2857142857142856
105325.71428571429,35785.71428571429,300.0,70217.14285714286,3.0,58.285714285714285,108000.00000000001,48.0,3485.714285714286,32.57142857142857,4057.1428571428573,37.714285714285715,2.0,2.0,1.2857142857142856
52662.857142857145,13357.142857142859,84.0,17554.285714285717,1.0,30.857142857142858,0.0,27.42857142857143,2342.857142857143,12.0,1200.0,12.0,0.9285714285714286,0.9285714285714286,1.0714285714285714
52662.857142857145,13357.142857142859,228.0,17554.285714285717,1.0,30.857142857142858,0.0,27.42857142857143,2342.857142857143,12.0,1200.0,12.0,0.9285714285714286,0.9285714285714286,1.0714285714285714
52662.857142857145,13357.142857142859,228.0,17554.285714285717,2.142857142857143,30.857142857142858,0.0,27.42857142857143,2342.857142857143,12.0,1200.0,12.0,0.9285714285714286,0.9285714285714286,1.0714285714285714
52662.857142857145,13357.142857142859,228.0,17554.285714285717,2.142857142857143,30.857142857142858,0.0,27.42857142857143,2342.857142857143,12.0,1200.0,12.0,0.9285714285714286,0.9285714285714286,1.5
52662.857142857145,35785.71428571429,228.0,17554.285714285717,2.142857142857143,30.857142857142858,0.0,27.42857142857143,2342.857142857143,12.0,1200.0,12.0,0.9285714285714286,0.9285714285714286,1.5
52662.857142857145,35785.71428571429,228.0,17554.285714285717,2.142857142857143,30.857142857142858,0.0,27.42857142857143,2342.857142857143,32.57142857142857,1200.0,12.0,0.9285714285714286,0.9285714285714286,1.5
52662.857142857145,35785.71428571429,228.0,17554.285714285717,2.142857142857143,30.857142857142858,0.0,48.0,2342.857142857143,32.57142857142857,1200.0,12.0,0.9285714285714286,0.9285714285714286,1.5
