cell_id,tape_id,action,ret,service,lost,mass,reserve_issued,r11_hours,transport_hours,threat_sha256
FSC-02,program-f-phase-screen-mission_surge-970018,010,0.21098624815243414,378877371.0,0.0,0.0,0.0,593.1080270752674,1.0,169bf7dbd000ba68961f64933a0533a52fe96395989ff5e23de9bb5f82957186
FSC-02,program-f-phase-screen-mission_surge-970018,100,0.21875647339067214,341531494.0,0.0,0.0,0.0,243.451668624549,1.0,169bf7dbd000ba68961f64933a0533a52fe96395989ff5e23de9bb5f82957186
FSC-02,program-f-phase-screen-equipment_pressure-970019,001,0.17114252439866978,417401044.0,0.0,0.0,29700.0,595.0930563337602,131.3697540160372,a22b40f3feda423aeb3cfc36093dce3f148d1708cc43e837b0f56910400f6337
FSC-02,program-f-phase-screen-equipment_pressure-970019,010,0.1784925587992052,419548748.0,0.0,0.0,0.0,595.0930563337602,85.39034011042419,a22b40f3feda423aeb3cfc36093dce3f148d1708cc43e837b0f56910400f6337
FSC-02,program-f-phase-screen-equipment_pressure-970019,100,0.1675402112517443,390009215.0,0.0,0.0,0.0,277.12239037249196,131.3697540160372,a22b40f3feda423aeb3cfc36093dce3f148d1708cc43e837b0f56910400f6337
FSC-02,program-f-phase-screen-interdiction_campaign-970020,001,0.4424451173370688,278174182.0,0.0,0.0,16572.0,294.9642543524844,384.367388972814,ea0213cdc4f427837765cd92abcb56f9708e3696495d8a2ccc125613397e15d6
FSC-02,program-f-phase-screen-interdiction_campaign-970020,010,0.43229527226695247,294036564.0,0.0,0.0,0.0,294.9642543524844,249.83880283232915,ea0213cdc4f427837765cd92abcb56f9708e3696495d8a2ccc125613397e15d6
FSC-02,program-f-phase-screen-interdiction_campaign-970020,100,0.4501119052638377,275689754.0,0.0,0.0,0.0,123.05259378030952,384.367388972814,ea0213cdc4f427837765cd92abcb56f9708e3696495d8a2ccc125613397e15d6
FSC-02,program-f-phase-screen-mission_surge-970021,001,0.3356713265286153,326509409.0,0.0,0.0,27247.0,141.42795004862546,71.75838149378251,25cf100d8a8e8581b878137afd9a9ad54fb3e855edb08d8f603d2b426816d068
FSC-02,program-f-phase-screen-mission_surge-970021,010,0.3376432646412412,329057210.0,0.0,0.0,0.0,141.42795004862546,46.64294797095862,25cf100d8a8e8581b878137afd9a9ad54fb3e855edb08d8f603d2b426816d068
FSC-02,program-f-phase-screen-mission_surge-970021,100,0.32169570642039397,318759312.0,0.0,0.0,0.0,63.085412593681376,71.75838149378251,25cf100d8a8e8581b878137afd9a9ad54fb3e855edb08d8f603d2b426816d068
FSC-02,program-f-phase-screen-equipment_pressure-970022,001,0.17585342956977612,369392691.0,0.0,0.0,29914.0,588.1028519065568,119.47940135190589,2bd9fadca45cbd80592518bf617311cf7573a36696041741ec4fcc11bf543567
FSC-02,program-f-phase-screen-equipment_pressure-970022,010,0.1587535251925049,389598167.0,0.0,0.0,0.0,588.1028519065568,77.66161087873884,2bd9fadca45cbd80592518bf617311cf7573a36696041741ec4fcc11bf543567
FSC-02,program-f-phase-screen-equipment_pressure-970022,100,0.1696295715353334,350376845.0,0.0,0.0,0.0,263.1747665786404,119.47940135190589,2bd9fadca45cbd80592518bf617311cf7573a36696041741ec4fcc11bf543567
FSC-02,program-f-phase-screen-interdiction_campaign-970023,001,0.31123101482623616,327425026.0,0.0,0.0,14717.0,442.22163799864506,18.858713022969408,b6dd72d357e2b5c80548effeaf574bb60f1905bc7cc4aa88a028f54f73ece579
FSC-02,program-f-phase-screen-interdiction_campaign-970023,010,0.3206209029670096,328673890.0,0.0,0.0,0.0,442.22163799864506,12.258163464930115,b6dd72d357e2b5c80548effeaf574bb60f1905bc7cc4aa88a028f54f73ece579
FSC-02,program-f-phase-screen-interdiction_campaign-970023,100,0.3164300340850827,290801055.0,0.0,0.0,0.0,188.3701580681061,18.858713022969408,b6dd72d357e2b5c80548effeaf574bb60f1905bc7cc4aa88a028f54f73ece579
FSC-02,program-f-phase-screen-mission_surge-970024,001,0.155791240859583,396750134.0,3.0,0.0,34432.0,641.8266757022554,11.231362667591368,438c9826d04700fce896276b792fbf1a1c53a423d8a62265a5744129f7bcf34b
