phase,risk_level,policy,algo,reward_mode,reward_family,frame_stack,observation_version,seed,episode,eval_seed,w_bo,w_cost,w_disr,step,shifts_active,fill_rate,backorder_rate,disruption_fraction,reward,service_loss
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,103,2,0.4441041350364685,0.5558958649635315,0.0,1.4365337311260802,0.0
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,104,3,0.4415781497955322,0.5584218502044678,0.0,1.433602369768912,0.0
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,105,2,0.4436090290546417,0.5563910007476807,0.0,1.4305679715349287,0.0
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,106,2,0.45305514335632324,0.5469448566436768,0.0,1.4275661157829846,0.0
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,107,2,0.4549483060836792,0.5450516939163208,0.0,1.4247890688338145,0.0
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,108,2,0.4582723379135132,0.5417276620864868,0.0,1.4219574203849512,0.0
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,109,2,0.4571843147277832,0.5428156852722168,0.0,1.419154611945407,0.0
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,110,2,0.4633093476295471,0.5366906523704529,0.0,1.4164592280523356,0.0
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,111,2,0.4664764702320099,0.5335235595703125,0.0,1.4138029539843167,0.0
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,112,3,0.4710042476654053,0.5289957523345947,0.0,1.411253263697372,0.0
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,113,2,0.47265076637268066,0.5273492336273193,0.0,1.408555061465067,0.0
