family,state_id,tape_id,decision_week,prefix,horizon_weeks,action,ret_excel,service_loss,lost_orders,resource,mass_residual
production,production|1100011|w12|pS2,1100011,12,S2,4,S3,0.00546567497716264,93381798.0,0.0,1344.0,0.0
production,production|1100011|w12|pS2,1100011,12,S2,8,S1,0.005384321871366558,116753052.0,0.0,0.0,0.0
production,production|1100011|w12|pS2,1100011,12,S2,8,S2,0.00530629835607129,117804804.0,0.0,1344.0,0.0
production,production|1100011|w12|pS2,1100011,12,S2,8,S3,0.005413565428690928,116428266.0,0.0,2688.0,0.0
production,production|1100011|w24|pS3,1100011,24,S3,4,S1,0.005473513917560971,100148298.0,0.0,0.0,0.0
production,production|1100011|w24|pS3,1100011,24,S3,4,S2,0.005513438779478685,100148298.0,0.0,672.0,0.0
production,production|1100011|w24|pS3,1100011,24,S3,4,S3,0.00550581950356456,100148298.0,0.0,1344.0,0.0
production,production|1100011|w24|pS3,1100011,24,S3,8,S1,0.005526644644473105,100897164.0,0.0,0.0,0.0
production,production|1100011|w24|pS3,1100011,24,S3,8,S2,0.005588386423691668,101334996.0,0.0,1344.0,0.0
production,production|1100011|w24|pS3,1100011,24,S3,8,S3,0.005616413643232434,100897746.0,0.0,2688.0,0.0
production,production|1100011|w36|pS1,1100011,36,S1,4,S1,0.005434362938201314,347084952.0,0.0,0.0,0.0
production,production|1100011|w36|pS1,1100011,36,S1,4,S2,0.0053352960824538465,343240992.0,0.0,672.0,0.0
production,production|1100011|w36|pS1,1100011,36,S1,4,S3,0.0052989385112487694,342003648.0,0.0,1344.0,0.0
production,production|1100011|w36|pS1,1100011,36,S1,8,S1,0.005457009268043418,399524160.0,0.0,0.0,0.0
production,production|1100011|w36|pS1,1100011,36,S1,8,S2,0.005307900843916055,384481746.0,0.0,1344.0,0.0
production,production|1100011|w36|pS1,1100011,36,S1,8,S3,0.0052575584270582315,381076854.0,0.0,2688.0,0.0
production,production|1100011|w44|pS2,1100011,44,S2,4,S1,0.005659385397366795,170568204.0,0.0,0.0,0.0
production,production|1100011|w44|pS2,1100011,44,S2,4,S2,0.005668641195749804,170568204.0,0.0,672.0,0.0
production,production|1100011|w44|pS2,1100011,44,S2,4,S3,0.005616877567743349,170568588.0,0.0,1344.0,0.0
production,production|1100011|w44|pS2,1100011,44,S2,8,S1,0.005679872412706015,170942676.0,0.0,0.0,0.0
production,production|1100011|w44|pS2,1100011,44,S2,8,S2,0.005682555199028813,170942820.0,0.0,1344.0,0.0
production,production|1100011|w44|pS2,1100011,44,S2,8,S3,0.005588587049731707,170943324.0,0.0,2688.0,0.0
production,production|1100012|w12|pS3,1100012,12,S3,4,S1,0.004985112228627754,70359948.0,0.0,0.0,0.0
production,production|1100012|w12|pS3,1100012,12,S3,4,S2,0.004985379321218188,70359954.0,0.0,672.0,0.0
production,production|1100012|w12|pS3,1100012,12,S3,4,S3,0.004972699302368937,70360344.0,0.0,1344.0,0.0
production,production|1100012|w12|pS3,1100012,12,S3,8,S1,0.005146923277248835,85113354.0,0.0,0.0,0.0
production,production|1100012|w12|pS3,1100012,12,S3,8,S2,0.005056413559365098,88325754.0,0.0,1344.0,0.0
production,production|1100012|w12|pS3,1100012,12,S3,8,S3,0.005103773383054891,86824074.0,0.0,2688.0,0.0
production,production|1100012|w24|pS1,1100012,24,S1,4,S1,0.0049428143659832535,252342444.0,0.0,0.0,0.0
production,production|1100012|w24|pS1,1100012,24,S1,4,S2,0.004881621173397566,251742876.0,0.0,672.0,0.0
production,production|1100012|w24|pS1,1100012,24,S1,4,S3,0.004869522541040657,251742786.0,0.0,1344.0,0.0
production,production|1100012|w24|pS1,1100012,24,S1,8,S1,0.00504595471982882,305037378.0,0.0,0.0,0.0
production,production|1100012|w24|pS1,1100012,24,S1,8,S2,0.004861288804408941,298147050.0,0.0,1344.0,0.0
production,production|1100012|w24|pS1,1100012,24,S1,8,S3,0.004915478085070844,298147524.0,0.0,2688.0,0.0
production,production|1100012|w36|pS2,1100012,36,S2,4,S1,0.005853458839502726,80351604.0,0.0,0.0,0.0
production,production|1100012|w36|pS2,1100012,36,S2,4,S2,0.0058369817488016845,80351898.0,0.0,672.0,0.0
production,production|1100012|w36|pS2,1100012,36,S2,4,S3,0.005839028000872386,80351898.0,0.0,1344.0,0.0
production,production|1100012|w36|pS2,1100012,36,S2,8,S1,0.005905147841641378,80726064.0,0.0,0.0,0.0
production,production|1100012|w36|pS2,1100012,36,S2,8,S2,0.0058927725089455525,80726112.0,0.0,1344.0,0.0
production,production|1100012|w36|pS2,1100012,36,S2,8,S3,0.005844284914140916,80726610.0,0.0,2688.0,0.0
production,production|1100012|w44|pS3,1100012,44,S3,4,S1,0.005592018573160032,125881290.0,0.0,0.0,0.0
production,production|1100012|w44|pS3,1100012,44,S3,4,S2,0.00559319836389301,125881404.0,0.0,672.0,0.0
production,production|1100012|w44|pS3,1100012,44,S3,4,S3,0.005583341499634379,125882070.0,0.0,1344.0,0.0
production,production|1100012|w44|pS3,1100012,44,S3,8,S1,0.0056072801376549734,126257580.0,0.0,0.0,0.0
production,production|1100012|w44|pS3,1100012,44,S3,8,S2,0.00552207536858184,126243234.0,0.0,1344.0,0.0
production,production|1100012|w44|pS3,1100012,44,S3,8,S3,0.005478576176367029,126259452.0,0.0,2688.0,0.0
production,production|1100013|w12|pS1,1100013,12,S1,4,S1,0.0055488533986886475,113159178.0,0.0,0.0,0.0
production,production|1100013|w12|pS1,1100013,12,S1,4,S2,0.005126892723133332,111887628.0,0.0,672.0,0.0
production,production|1100013|w12|pS1,1100013,12,S1,4,S3,0.0053668514933129284,111887628.0,0.0,1344.0,0.0
production,production|1100013|w12|pS1,1100013,12,S1,8,S1,0.005524783170175967,156914736.0,0.0,0.0,0.0
production,production|1100013|w12|pS1,1100013,12,S1,8,S2,0.005092082079728212,149441910.0,0.0,1344.0,0.0
production,production|1100013|w12|pS1,1100013,12,S1,8,S3,0.005421200883852363,149446200.0,0.0,2688.0,0.0
production,production|1100013|w24|pS2,1100013,24,S2,4,S1,0.004946604111709778,159420672.0,0.0,0.0,0.0
production,production|1100013|w24|pS2,1100013,24,S2,4,S2,0.004928446919571361,159420564.0,0.0,672.0,0.0
production,production|1100013|w24|pS2,1100013,24,S2,4,S3,0.0049117931609620955,159420792.0,0.0,1344.0,0.0
production,production|1100013|w24|pS2,1100013,24,S2,8,S1,0.00505248464444507,173278488.0,0.0,0.0,0.0
production,production|1100013|w24|pS2,1100013,24,S2,8,S2,0.004970845237702715,172470102.0,0.0,1344.0,0.0
production,production|1100013|w24|pS2,1100013,24,S2,8,S3,0.0049265681442648875,172655880.0,0.0,2688.0,0.0
production,production|1100013|w36|pS3,1100013,36,S3,4,S1,0.005395645764716964,95894952.0,0.0,0.0,0.0
production,production|1100013|w36|pS3,1100013,36,S3,4,S2,0.005387323533538981,95894550.0,0.0,672.0,0.0
production,production|1100013|w36|pS3,1100013,36,S3,4,S3,0.005366224658045098,95894796.0,0.0,1344.0,0.0
production,production|1100013|w36|pS3,1100013,36,S3,8,S1,0.005424483784137853,96271404.0,0.0,0.0,0.0
production,production|1100013|w36|pS3,1100013,36,S3,8,S2,0.005453723599455178,96270816.0,0.0,1344.0,0.0
production,production|1100013|w36|pS3,1100013,36,S3,8,S3,0.005366589886593643,96270648.0,0.0,2688.0,0.0
production,production|1100013|w44|pS1,1100013,44,S1,4,S1,0.005277855575677522,541153200.0,0.0,0.0,0.0
production,production|1100013|w44|pS1,1100013,44,S1,4,S2,0.005259960260304854,538451580.0,0.0,672.0,0.0
production,production|1100013|w44|pS1,1100013,44,S1,4,S3,0.005290597754478061,538450914.0,0.0,1344.0,0.0
production,production|1100013|w44|pS1,1100013,44,S1,8,S1,0.005297182531061557,604208928.0,0.0,0.0,0.0
production,production|1100013|w44|pS1,1100013,44,S1,8,S2,0.0052681448536140525,593162280.0,0.0,1344.0,0.0
production,production|1100013|w44|pS1,1100013,44,S1,8,S3,0.005103115113877921,593672910.0,0.0,2688.0,0.0
production,production|1100014|w12|pS2,1100014,12,S2,4,S1,0.005407488646910817,69833160.0,0.0,0.0,0.0
production,production|1100014|w12|pS2,1100014,12,S2,4,S2,0.005326407585232371,68739348.0,0.0,672.0,0.0
production,production|1100014|w12|pS2,1100014,12,S2,4,S3,0.005351904352560709,68739348.0,0.0,1344.0,0.0
production,production|1100014|w12|pS2,1100014,12,S2,8,S1,0.0053474189319745475,86724552.0,0.0,0.0,0.0
production,production|1100014|w12|pS2,1100014,12,S2,8,S2,0.005458814535604675,83601240.0,0.0,1344.0,0.0
production,production|1100014|w12|pS2,1100014,12,S2,8,S3,0.005449217573932768,84202446.0,0.0,2688.0,0.0
production,production|1100014|w24|pS3,1100014,24,S3,4,S1,0.005302215699106649,103863354.0,0.0,0.0,0.0
production,production|1100014|w24|pS3,1100014,24,S3,4,S2,0.005232683706177353,103863426.0,0.0,672.0,0.0
production,production|1100014|w24|pS3,1100014,24,S3,4,S3,0.005291082941542727,103862868.0,0.0,1344.0,0.0
production,production|1100014|w24|pS3,1100014,24,S3,8,S1,0.005422949103092939,104611242.0,0.0,0.0,0.0
production,production|1100014|w24|pS3,1100014,24,S3,8,S2,0.005379007323478984,105048084.0,0.0,1344.0,0.0
production,production|1100014|w24|pS3,1100014,24,S3,8,S3,0.005425982184424815,104610858.0,0.0,2688.0,0.0
production,production|1100014|w36|pS1,1100014,36,S1,4,S1,0.005516099309695125,424331664.0,0.0,0.0,0.0
production,production|1100014|w36|pS1,1100014,36,S1,4,S2,0.005539264211778216,422457210.0,0.0,672.0,0.0
production,production|1100014|w36|pS1,1100014,36,S1,4,S3,0.005491638272217628,422457168.0,0.0,1344.0,0.0
production,production|1100014|w36|pS1,1100014,36,S1,8,S1,0.005414728479479642,487681740.0,0.0,0.0,0.0
production,production|1100014|w36|pS1,1100014,36,S1,8,S2,0.005391216424461829,478813764.0,0.0,1344.0,0.0
production,production|1100014|w36|pS1,1100014,36,S1,8,S3,0.005384977205164821,477466920.0,0.0,2688.0,0.0
production,production|1100014|w44|pS2,1100014,44,S2,4,S1,0.005498507150927629,100772136.0,0.0,0.0,0.0
production,production|1100014|w44|pS2,1100014,44,S2,4,S2,0.005507927877094776,100772136.0,0.0,672.0,0.0
production,production|1100014|w44|pS2,1100014,44,S2,4,S3,0.005522081267288458,100772136.0,0.0,1344.0,0.0
production,production|1100014|w44|pS2,1100014,44,S2,8,S1,0.005498557452327705,101145714.0,0.0,0.0,0.0
production,production|1100014|w44|pS2,1100014,44,S2,8,S2,0.005409752456864808,101146248.0,0.0,1344.0,0.0
production,production|1100014|w44|pS2,1100014,44,S2,8,S3,0.005461640434669843,101145750.0,0.0,2688.0,0.0
production,production|1100015|w12|pS3,1100015,12,S3,4,S1,0.00534612465483284,69743376.0,0.0,0.0,0.0
production,production|1100015|w12|pS3,1100015,12,S3,4,S2,0.005346877416080584,69743562.0,0.0,672.0,0.0
production,production|1100015|w12|pS3,1100015,12,S3,4,S3,0.005210300571444444,69742638.0,0.0,1344.0,0.0
production,production|1100015|w12|pS3,1100015,12,S3,8,S1,0.005110883346498642,84022584.0,0.0,0.0,0.0
production,production|1100015|w12|pS3,1100015,12,S3,8,S2,0.0051176341092620545,83756628.0,0.0,1344.0,0.0
production,production|1100015|w12|pS3,1100015,12,S3,8,S3,0.005094684300728558,84130056.0,0.0,2688.0,0.0
production,production|1100015|w24|pS1,1100015,24,S1,4,S1,0.005100669855443405,232930680.0,0.0,0.0,0.0
production,production|1100015|w24|pS1,1100015,24,S1,4,S2,0.005072541019121,230507574.0,0.0,672.0,0.0
production,production|1100015|w24|pS1,1100015,24,S1,4,S3,0.005026006624938605,230507700.0,0.0,1344.0,0.0
production,production|1100015|w24|pS1,1100015,24,S1,8,S1,0.0051211646012537205,293112066.0,0.0,0.0,0.0
production,production|1100015|w24|pS1,1100015,24,S1,8,S2,0.005080038838257807,286258458.0,0.0,1344.0,0.0
production,production|1100015|w24|pS1,1100015,24,S1,8,S3,0.0049983685908679696,288127434.0,0.0,2688.0,0.0
production,production|1100015|w36|pS2,1100015,36,S2,4,S1,0.00510745504138695,205740240.0,0.0,0.0,0.0
production,production|1100015|w36|pS2,1100015,36,S2,4,S2,0.005113640701359319,205924512.0,0.0,672.0,0.0
production,production|1100015|w36|pS2,1100015,36,S2,4,S3,0.005089020955987249,205924644.0,0.0,1344.0,0.0
production,production|1100015|w36|pS2,1100015,36,S2,8,S1,0.005157761702914493,209853978.0,0.0,0.0,0.0
production,production|1100015|w36|pS2,1100015,36,S2,8,S2,0.005151212406486392,208714104.0,0.0,1344.0,0.0
production,production|1100015|w36|pS2,1100015,36,S2,8,S3,0.00515703643269484,210037998.0,0.0,2688.0,0.0
production,production|1100015|w44|pS3,1100015,44,S3,4,S1,0.005406464543076411,135974640.0,0.0,0.0,0.0
production,production|1100015|w44|pS3,1100015,44,S3,4,S2,0.005389730677042702,135973968.0,0.0,672.0,0.0
production,production|1100015|w44|pS3,1100015,44,S3,4,S3,0.005429286861882556,135974640.0,0.0,1344.0,0.0
production,production|1100015|w44|pS3,1100015,44,S3,8,S1,0.0054352957595413445,136352454.0,0.0,0.0,0.0
production,production|1100015|w44|pS3,1100015,44,S3,8,S2,0.005323174496977005,136351212.0,0.0,1344.0,0.0
production,production|1100015|w44|pS3,1100015,44,S3,8,S3,0.00534475628440517,136352142.0,0.0,2688.0,0.0
production,production|1100016|w12|pS1,1100016,12,S1,4,S1,0.0051880106877828765,102327114.0,0.0,0.0,0.0
production,production|1100016|w12|pS1,1100016,12,S1,4,S2,0.005227066834546337,98501442.0,0.0,672.0,0.0
production,production|1100016|w12|pS1,1100016,12,S1,4,S3,0.004976928988642345,98501442.0,0.0,1344.0,0.0
production,production|1100016|w12|pS1,1100016,12,S1,8,S1,0.0051772173404366975,148186980.0,0.0,0.0,0.0
production,production|1100016|w12|pS1,1100016,12,S1,8,S2,0.005344614813761083,129777480.0,0.0,1344.0,0.0
production,production|1100016|w12|pS1,1100016,12,S1,8,S3,0.00497485138665536,131790504.0,0.0,2688.0,0.0
production,production|1100016|w24|pS2,1100016,24,S2,4,S1,0.005476129398737659,86595336.0,0.0,0.0,0.0
production,production|1100016|w24|pS2,1100016,24,S2,4,S2,0.005461467693246073,86595336.0,0.0,672.0,0.0
production,production|1100016|w24|pS2,1100016,24,S2,4,S3,0.00543805611170458,86595204.0,0.0,1344.0,0.0
production,production|1100016|w24|pS2,1100016,24,S2,8,S1,0.005540062475759082,87343050.0,0.0,0.0,0.0
production,production|1100016|w24|pS2,1100016,24,S2,8,S2,0.005578865420926419,87328332.0,0.0,1344.0,0.0
production,production|1100016|w24|pS2,1100016,24,S2,8,S3,0.005499321591940216,87343392.0,0.0,2688.0,0.0
production,production|1100016|w36|pS3,1100016,36,S3,4,S1,0.005340596406435264,181882212.0,0.0,0.0,0.0
production,production|1100016|w36|pS3,1100016,36,S3,4,S2,0.005292580584711924,181882590.0,0.0,672.0,0.0
production,production|1100016|w36|pS3,1100016,36,S3,4,S3,0.005324303260781975,181882590.0,0.0,1344.0,0.0
production,production|1100016|w36|pS3,1100016,36,S3,8,S1,0.005436158279578805,182256312.0,0.0,0.0,0.0
production,production|1100016|w36|pS3,1100016,36,S3,8,S2,0.0053556217591005225,182256798.0,0.0,1344.0,0.0
production,production|1100016|w36|pS3,1100016,36,S3,8,S3,0.005405166059068502,182256810.0,0.0,2688.0,0.0
production,production|1100016|w44|pS1,1100016,44,S1,4,S1,0.005298803447079597,508175262.0,0.0,0.0,0.0
production,production|1100016|w44|pS1,1100016,44,S1,4,S2,0.005237721534202267,505537452.0,0.0,672.0,0.0
production,production|1100016|w44|pS1,1100016,44,S1,4,S3,0.005211859811313274,505537452.0,0.0,1344.0,0.0
production,production|1100016|w44|pS1,1100016,44,S1,8,S1,0.005307342766129604,571634088.0,0.0,0.0,0.0
production,production|1100016|w44|pS1,1100016,44,S1,8,S2,0.005141170854523854,556282566.0,0.0,1344.0,0.0
production,production|1100016|w44|pS1,1100016,44,S1,8,S3,0.005200502184414588,556685694.0,0.0,2688.0,0.0
production,production|1100017|w12|pS2,1100017,12,S2,4,S1,0.005173758613961615,95583078.0,0.0,0.0,0.0
production,production|1100017|w12|pS2,1100017,12,S2,4,S2,0.0052119566591776745,95582382.0,0.0,672.0,0.0
production,production|1100017|w12|pS2,1100017,12,S2,4,S3,0.005254120799979312,95582262.0,0.0,1344.0,0.0
production,production|1100017|w12|pS2,1100017,12,S2,8,S1,0.005200791277292625,121696734.0,0.0,0.0,0.0
production,production|1100017|w12|pS2,1100017,12,S2,8,S2,0.005091489303749071,120725682.0,0.0,1344.0,0.0
production,production|1100017|w12|pS2,1100017,12,S2,8,S3,0.005218891270478869,120401538.0,0.0,2688.0,0.0
production,production|1100017|w24|pS3,1100017,24,S3,4,S1,0.0048549868914923595,105516510.0,0.0,0.0,0.0
production,production|1100017|w24|pS3,1100017,24,S3,4,S2,0.004856278611250277,105516426.0,0.0,672.0,0.0
production,production|1100017|w24|pS3,1100017,24,S3,4,S3,0.0046865526664654905,99870708.0,0.0,1344.0,0.0
production,production|1100017|w24|pS3,1100017,24,S3,8,S1,0.004716643776829549,126381846.0,0.0,0.0,0.0
production,production|1100017|w24|pS3,1100017,24,S3,8,S2,0.0047180764340785004,126381762.0,0.0,1344.0,0.0
production,production|1100017|w24|pS3,1100017,24,S3,8,S3,0.004662268325760533,100619466.0,0.0,2688.0,0.0
production,production|1100017|w36|pS1,1100017,36,S1,4,S1,0.004899859628708462,446511990.0,0.0,0.0,0.0
production,production|1100017|w36|pS1,1100017,36,S1,4,S2,0.004869761200142733,441028494.0,0.0,672.0,0.0
production,production|1100017|w36|pS1,1100017,36,S1,4,S3,0.004868695140314376,441028920.0,0.0,1344.0,0.0
production,production|1100017|w36|pS1,1100017,36,S1,8,S1,0.004956553737994848,531040140.0,0.0,0.0,0.0
production,production|1100017|w36|pS1,1100017,36,S1,8,S2,0.004860920953044176,512696448.0,0.0,1344.0,0.0
production,production|1100017|w36|pS1,1100017,36,S1,8,S3,0.004856364499762865,514172934.0,0.0,2688.0,0.0
production,production|1100017|w44|pS2,1100017,44,S2,4,S1,0.0049142969600786835,418457976.0,0.0,0.0,0.0
production,production|1100017|w44|pS2,1100017,44,S2,4,S2,0.0048567378433801035,418458534.0,0.0,672.0,0.0
production,production|1100017|w44|pS2,1100017,44,S2,4,S3,0.004892081318765603,418458534.0,0.0,1344.0,0.0
production,production|1100017|w44|pS2,1100017,44,S2,8,S1,0.004990991586150075,457071996.0,0.0,0.0,0.0
production,production|1100017|w44|pS2,1100017,44,S2,8,S2,0.0048037033984489955,457073238.0,0.0,1344.0,0.0
production,production|1100017|w44|pS2,1100017,44,S2,8,S3,0.004909494376025492,456948912.0,0.0,2688.0,0.0
production,production|1100018|w12|pS3,1100018,12,S3,4,S1,0.005046116884555663,97065630.0,0.0,0.0,0.0
production,production|1100018|w12|pS3,1100018,12,S3,4,S2,0.005144496723649244,96695406.0,0.0,672.0,0.0
production,production|1100018|w12|pS3,1100018,12,S3,4,S3,0.00517010245189067,96757782.0,0.0,1344.0,0.0
production,production|1100018|w12|pS3,1100018,12,S3,8,S1,0.005038194674205921,122189094.0,0.0,0.0,0.0
production,production|1100018|w12|pS3,1100018,12,S3,8,S2,0.005181590861744495,121741128.0,0.0,1344.0,0.0
production,production|1100018|w12|pS3,1100018,12,S3,8,S3,0.005108576947663427,121078236.0,0.0,2688.0,0.0
production,production|1100018|w24|pS1,1100018,24,S1,4,S1,0.005359574303275535,253367898.0,0.0,0.0,0.0
production,production|1100018|w24|pS1,1100018,24,S1,4,S2,0.005281674302361477,250738962.0,0.0,672.0,0.0
production,production|1100018|w24|pS1,1100018,24,S1,4,S3,0.005243761426017813,250738962.0,0.0,1344.0,0.0
production,production|1100018|w24|pS1,1100018,24,S1,8,S1,0.0054041677190379755,305046294.0,0.0,0.0,0.0
production,production|1100018|w24|pS1,1100018,24,S1,8,S2,0.005274503570537066,291889728.0,0.0,1344.0,0.0
production,production|1100018|w24|pS1,1100018,24,S1,8,S3,0.005241005082530588,291456204.0,0.0,2688.0,0.0
production,production|1100018|w36|pS2,1100018,36,S2,4,S1,0.005648840545524642,95134548.0,0.0,0.0,0.0
production,production|1100018|w36|pS2,1100018,36,S2,4,S2,0.005669275909247362,95134014.0,0.0,672.0,0.0
production,production|1100018|w36|pS2,1100018,36,S2,4,S3,0.005663181037573441,95133918.0,0.0,1344.0,0.0
production,production|1100018|w36|pS2,1100018,36,S2,8,S1,0.005725785442078805,95507688.0,0.0,0.0,0.0
production,production|1100018|w36|pS2,1100018,36,S2,8,S2,0.005741765444836554,95506968.0,0.0,1344.0,0.0
production,production|1100018|w36|pS2,1100018,36,S2,8,S3,0.005759772896775298,95491674.0,0.0,2688.0,0.0
production,production|1100018|w44|pS3,1100018,44,S3,4,S1,0.00535640985256827,179746122.0,0.0,0.0,0.0
production,production|1100018|w44|pS3,1100018,44,S3,4,S2,0.005366692025360671,179745294.0,0.0,672.0,0.0
production,production|1100018|w44|pS3,1100018,44,S3,4,S3,0.005377425887928129,179745438.0,0.0,1344.0,0.0
production,production|1100018|w44|pS3,1100018,44,S3,8,S1,0.0053898890107765005,180121446.0,0.0,0.0,0.0
production,production|1100018|w44|pS3,1100018,44,S3,8,S2,0.005420492032977523,180120876.0,0.0,1344.0,0.0
production,production|1100018|w44|pS3,1100018,44,S3,8,S3,0.005352621834920221,180121236.0,0.0,2688.0,0.0
production,production|1100019|w12|pS1,1100019,12,S1,4,S1,0.005615283504953054,85388766.0,0.0,0.0,0.0
production,production|1100019|w12|pS1,1100019,12,S1,4,S2,0.005475833903013561,83995968.0,0.0,672.0,0.0
production,production|1100019|w12|pS1,1100019,12,S1,4,S3,0.005395758201783762,83996166.0,0.0,1344.0,0.0
